Table,Col/Measure,Report Name,Page Name,Selection Pane Name,QueryRefType,Data Element Count
SalesDet,Сума продаж (з ПДВ,Виконання планів продаж НФ.pbix,Виконання плану Регіон,'Покриття АТТ по Контрактах',Rows,2
SalesDet,Сума продаж (з ПДВ,Виконання планів продаж НФ.pbix,Виконання плану Регіон,'Покриття АТТ по Контрактах',Values,2
SalesDet,Сума продаж (з ПДВ,Виконання планів продаж НФ.pbix,історія продаж,"'Аналіз продажу по клієнтах, тис. грн.'",Category,1
SalesDet,Сума продаж (з ПДВ,Виконання планів продаж НФ.pbix,історія продаж,"'Аналіз продажу по клієнтах, тис. грн.'",Y,1
SalesDet,Сума продаж (з ПДВ,Виконання планів продаж НФ.pbix,історія продаж,'Контракти по спаданню суми продаж',Category,1
SalesDet,Сума продаж (з ПДВ,Виконання планів продаж НФ.pbix,історія продаж,'Контракти по спаданню суми продаж',Y,1
SalesDet,Сума продаж (з ПДВ,Виконання планів продаж НФ.pbix,історія продаж,'Покриття АТТ по Контрактах',Values,1
SalesDet,Сума продаж (з ПДВ,Виконання планів продаж НФ.pbix,Виконання МІКС,01546526866e0045d077,Y,1
SalesDet,Сума продаж (з ПДВ,Виконання планів продаж НФ.pbix,Виконання МІКС,843d042e0c8b6ba50900,Values,1
SalesDet,Сума продаж (з ПДВ,Виконання планів продаж НФ.pbix,Виконання МІКС,aafbd486cc703022e1be,Value,1
SalesDet,Сума продаж (з ПДВ,Виконання планів продаж НФ.pbix,Виконання МІКС,'Покриття АТТ по Контрактах',Rows,1
SalesDet,Сума продаж (з ПДВ,Виконання планів продаж НФ.pbix,Виконання МІКС,'Покриття АТТ по Контрактах',Values,2
SalesDet,Сума продаж (з ПДВ,Виконання планів продаж НФ.pbix,"маржа, націнка",'Покриття АТТ по Контрактах',Rows,2
SalesDet,Сума продаж (з ПДВ,Виконання планів продаж НФ.pbix,"маржа, націнка",'Покриття АТТ по Контрактах',Values,2
SalesDet,Сума продаж (з ПДВ,Виконання планів продаж НФ.pbix,матриця постачання по територіях,'Покриття АТТ по Контрактах',Columns,1
SalesDet,Сума продаж (з ПДВ,Виконання планів продаж НФ.pbix,матриця постачання по територіях,'Покриття АТТ по Контрактах',Values,1
SalesDet,Темп на кінець періоду,Виконання планів продаж НФ.pbix,Виконання плану Регіон,'Покриття АТТ по Контрактах',Rows,1
SalesDet,Темп на кінець періоду,Виконання планів продаж НФ.pbix,Виконання плану Регіон,'Покриття АТТ по Контрактах',Values,1
SalesDet,Темп на кінець періоду,Виконання планів продаж НФ.pbix,Виконання МІКС,'Покриття АТТ по Контрактах',Rows,1
SalesDet,Темп на кінець періоду,Виконання планів продаж НФ.pbix,Виконання МІКС,'Покриття АТТ по Контрактах',Values,2
Teritories,Підрозділи,Виконання планів продаж НФ.pbix,Виконання планів продаж,"'Продажі за поточний місяць, грн з ПДВ'",Category,1
Teritories,Підрозділи,Виконання планів продаж НФ.pbix,Виконання планів продаж,"'Продажі за поточний місяць, грн з ПДВ'",Filter,1
Teritories,Підрозділи,Виконання планів продаж НФ.pbix,Сторінка 1,"'К-сть ТТ, більше 200 грн'",Rows,1
Teritories,Підрозділи,Виконання планів продаж НФ.pbix,Виконання плану по днях,10119f8d600dddda5c4e,Category,1
Teritories,Підрозділи,Виконання планів продаж НФ.pbix,Виконання плану по днях,81d45f8c282a90e37185,Columns,1
Teritories,Підрозділи,Виконання планів продаж НФ.pbix,Виконання плану по днях,81d45f8c282a90e37185,Rows,1
Teritories,Підрозділи,Виконання планів продаж НФ.pbix,Виконання плану Контракт,7e323d34e5b47e8060dc,Category,1
Teritories,Підрозділи,Виконання планів продаж НФ.pbix,Виконання плану Контракт,'Поточний місяць (прогноз)',Rows,1
Teritories,Підрозділи,Виконання планів продаж НФ.pbix,Виконання плану Регіон,7e323d34e5b47e8060dc,Category,1
Teritories,Підрозділи,Виконання планів продаж НФ.pbix,Виконання плану Регіон,'Покриття АТТ по Контрактах',Rows,1
